count,sku,name,web_name,slug,price,price_unit,currency_symbol,image_url,ingredients,dosage_form,brand,specification,category_names,category_slugs,is_active,is_publish,search_scoring,product_ranking,link,category,skip_count
467,00030325,EUCERIN PH5 FACIAL CLEANSER SENSITIVE SKIN - SỮA RỬA MẶT CHO DA NHẠY CẢM 400ML,Sữa rửa mặt cho da nhạy cảm Eucerin PH5 Facial Cleanser Sensitive Skin (400ml),duoc-my-pham/eucerin-ph5-facial-cleanser-sensitive-skin-sua-rua-mat-cho-da-nhay-cam-400ml-30476.html,279000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00030325_eucerin_ph5_facial_cleanser_sensitive_skin_sua_rua_mat_cho_da_nhay_cam_400ml_7460_63db_large_50312ccd17.jpg,"Aqua , Sodium cocoamphoacetate , Propylene glycol , Sodium Laureth Sulfate , Sodium Chloride , Citric Acid , Sodium benzoate , Salicylic acid , Sodium myreth sulfate , Lauryl glucoside , Methylpropanediol , Peg-40 Hydrogenated Castor Oil ",,Eucerin,Chai,"Dược mỹ phẩm | Chăm sóc da mặt | Sữa rửa mặt (Kem, gel, sữa)",duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/sua-rua-mat-kem-gel-sua,True,True,40,0,https://nhathuoclongchau.com.vn/duoc-my-pham/eucerin-ph5-facial-cleanser-sensitive-skin-sua-rua-mat-cho-da-nhay-cam-400ml-30476.html,duoc-my-pham,400
468,00031116,"FIXDERMA FCL ALPHA-BETA ACNE CLEANSER 200ML - SỮA RỬA MẶT NGĂN NGỪA VÀ GIẢM MỤN TRỨNG CÁ, MỤN ĐẦU ĐEN",Sữa rửa mặt làm giảm mụn Fixderma FCL Alpha-Beta Acne Cleanser (200ml),duoc-my-pham/fixderma-fcl-alpha-beta-acne-cleanser-200ml-sua-rua-mat-ngan-ngua-va-giam-mun-trung-ca-mun-dau-de-31264.html,630000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00031116_fixderma_fcl_alpha_beta_acne_cleanser_200ml_sua_rua_mat_ngan_ngua_va_giam_mun_trung_ca_mun_dau_de_1615_60e6_large_1aca7509c0.jpg,"Sodium Lauroyl Sarcosinate , Glycerol , Salicylic acid , Glycolic acid , Capryloyl Glycine , Vaccinium Myrtillus Fruit Extract , Acer Saccharum (Sugar Maple) Extract , Citrus Aurantium Dulcis (Orange) Fruit Extract , Citrus Limon (Lemon) , Saccharum Officinarum (Sugar Cane) Extract ",,Fixderma,Chai,"Dược mỹ phẩm | Chăm sóc da mặt | Sữa rửa mặt (Kem, gel, sữa)",duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/sua-rua-mat-kem-gel-sua,True,True,40,0,https://nhathuoclongchau.com.vn/duoc-my-pham/fixderma-fcl-alpha-beta-acne-cleanser-200ml-sua-rua-mat-ngan-ngua-va-giam-mun-trung-ca-mun-dau-de-31264.html,duoc-my-pham,400
469,00042975,DẦU GỘI VICHY DERCOS TECHNIQUE ANTI DANDRUFF GIÚP GIẢM GÀU CHO DA ĐẦU 75ML,Dầu gội Vichy Dercos Technique Anti-Dandruff giúp giảm gàu cho da đầu (75ml),duoc-my-pham/dau-goi-lam-sach-gau-vichy-dercos-75-ml.html,160000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00504_1268e352f7.jpg,"Aqua/Water/EAU , Sodium Laureth Sulfate , Glycol Distearate , Coco-betaine , Glycerin , Dimethicone , Selenium Sulfide , Carbomer , CI 47005 , Acid Yellow 3 , Citric Acid , Menthol , 2-Oleamido-1,3-Octadecanediol , Ppg-5-ceteth-20 , Salicylic acid , Sodium benzoate , Sodium Chloride , Sodium hydroxide , Tocopheryl acetate , Parfum (Fragrance) ",Dung dịch,Vichy,Chai,Dược mỹ phẩm | Chăm sóc tóc - da đầu | Dầu gội dầu xả,duoc-my-pham | duoc-my-pham/cham-soc-toc-da-dau | duoc-my-pham/dau-goi-dau-xa,True,True,30,0,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-goi-lam-sach-gau-vichy-dercos-75-ml.html,duoc-my-pham,400
470,00007864,"VICHY DERCOS ENERGISING SHAMPOO HAIRLOSS 200ML M9032400 M9032402 M9032403 M9032420 M9032422 - DẦU GỘI TĂNG CƯỜNG DƯỠNG TÓC, GIẢM RỤNG TÓC",Dầu gội ngăn ngừa và giảm rụng tóc Vichy Dercos Energising (200ml) ,duoc-my-pham/dau-goi-vichy-tang-cuong-duong-toc-giam-gay-rung-621.html,415000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/1_80017d3557.jpg,Aqua ,,Vichy,Hộp,Dược mỹ phẩm | Chăm sóc tóc - da đầu | Dầu gội dầu xả,duoc-my-pham | duoc-my-pham/cham-soc-toc-da-dau | duoc-my-pham/dau-goi-dau-xa,True,True,30,0,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-goi-vichy-tang-cuong-duong-toc-giam-gay-rung-621.html,duoc-my-pham,400
471,00049636,"XỊT KHỬ MÙI ZUCHI HOA LINH THẢO DƯỢC NGĂN NGỪA HÔI NÁCH, HÔI CHÂN HỘP 20ML","Xịt khử mùi Zuchi Hoa Linh Thảo Dược ngăn ngừa hôi nách, hôi chân (20ml)",duoc-my-pham/xit-khu-mui-zuchi-hoa-linh-thao-duoc-ngan-ngua-hoi-nach-hoi-chan-hop-20-ml.html,25000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_02211_36c2af2355.jpg,"Purified water , Aluminum chlorohydrate , propylen glycol , Benzalkonium Chloride , Ethyl Alcohol , Zinc chloride , Propylene glycol , Fragrance , Menthol , Acid hydrochloric ",Dạng xịt,Hoa Linh,Hộp x 20ml,"Dược mỹ phẩm | Chăm sóc cơ thể | Lăn khử mùi, xịt khử mùi",duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/khu-mui,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/xit-khu-mui-zuchi-hoa-linh-thao-duoc-ngan-ngua-hoi-nach-hoi-chan-hop-20-ml.html,duoc-my-pham,400
472,00045234,MẶT NẠ NGHỆ HƯNG YÊN COCOON 30ML,"Mặt nạ nghệ Hưng Yên Cocoon cải thiện bề mặt, giúp da trở nên mịn màng (30ml)",duoc-my-pham/mat-na-nghe-hung-yen-cocoon-30-ml.html,145000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/COCOON_Mat_na_nghe_Hung_Yen_30ml_STUDIO_0a6f74f971.jpg,"Aqua , Kaolin , Silica , Curcuma longa root powder , Caprylic/capric triglyceride , Hydroxyethyl Acrylate , Tetrahydrodiferuloylmethane , Curcuma Longa Root Extract , Niacinamide , Lactic Acid , Avena sativa meal extract ",,Cocoon,Chai,Dược mỹ phẩm | Chăm sóc da mặt | Mặt nạ,duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/mat-na,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/mat-na-nghe-hung-yen-cocoon-30-ml.html,duoc-my-pham,400
473,00045232,GEL RỬA MẶT BÍ ĐAO COCOON 310ML,Gel rửa mặt bí đao Cocoon giúp làm sạch sâu lỗ chân lông (310ml),duoc-my-pham/gel-rua-mat-bi-dao-cocoon-310-ml.html,295000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/COCOON_Gel_bi_dao_rua_mat_310_ML_STUDIO_f8c0a75847.jpg,"Trisodium Ethylenediamine Disuccinate , Menthyl lactate , Xanthan gum , Ethylhexyglycerin , Lavandula angustifolia oil , Rosmarinus officinalis leaf oil , Melaleuca Alternifolia Essential oil , Polysorbate 20 , Sodium hydroxide , Sodium lactate , Glycereth-26 , Caramel , Peg-120 Methyl Glucose Dioleate , Butylene glycol , Propanediol , Betaine , Centella Asiatica Extract , Panthenol , Niacinamide , Salicylic acid , Benincasa cerfera extract (bí đao) , Glycerin , PEG-7 Glyceryl Cocoate , Cocoyl Methyl Glucamide , Acrylates/Steareth-20 Methacrylate , Cocamidopropyl betaine , Potassium Laureth Phosphate , Aqua ",,Cocoon,Chai,"Dược mỹ phẩm | Chăm sóc da mặt | Sữa rửa mặt (Kem, gel, sữa)",duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/sua-rua-mat-kem-gel-sua,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/gel-rua-mat-bi-dao-cocoon-310-ml.html,duoc-my-pham,400
474,00045231,KEM CHỐNG NẮNG BÍ ĐAO COCOON 50ML,Kem chống nắng bí đao Cocoon giúp chống nắng với khả năng bảo vệ cao (50ml),duoc-my-pham/kem-chong-nang-bi-dao-cocoon-50-ml.html,395000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/COCOON_Kem_Chong_Nang_Bi_Dao_50_ML_STUDIO_9210672ca8.jpg,"Aqua , C12-15 Alkyl Benzoate , Isododecane , Cyclopentasiloxane , Bis-ethylhexyloxyphenol Methoxyphenyl Triazine , Butyloctyl Salicylate , TRIS-BIPHENYL TRIAZINE , Silica , Methyl Methacrylate Crosspolymer , Dicaprylyl Carbonate , Ethylhexyl Triazone , Butyl Methoxydibenzoylmethane ",,Cocoon,Hộp,Dược mỹ phẩm | Chăm sóc cơ thể | Chống nắng toàn thân,duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/chong-nang-toan-than,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-chong-nang-bi-dao-cocoon-50-ml.html,duoc-my-pham,400
475,00043297,SEBAMED CLEAR FACE ANTI-PIMPLE GEL KỲ PHONG 10ML,"Gel Clear Face Anti-Pimple Sebamed pH 5.5 giúp làm giảm mụn,ngăn ngừa mụn, dưỡng ẩm (10ml)",duoc-my-pham/sebamed-clear-face-anti-pimple-gel-ky-phong-10-ml.html,188000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04081_a99adae5bb.jpg,"Aqua , Alcohol , Glycerin , Polysorbate 20 , Propylene glycol , Panthenol , Bisabolol , Allantoin , Hamamelis virginiana bark/leaf extract , Hydrolyzed Silk , Cucumis Sativus Fruit Extract , Chloroxylenol , Caramel , Citric Acid , Sodium carbomer , Sodium hydroxide , Parfum , Potassium sorbate , Sodium benzoate ",Gel,Sebamed,Tuýp,Dược mỹ phẩm | Chăm sóc da mặt | Dưỡng da mặt,duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/duong-da-mat,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/sebamed-clear-face-anti-pimple-gel-ky-phong-10-ml.html,duoc-my-pham,400
476,00042589,KEM DƯỠNG ẨM SECALIA DS ISISPHARMA PHỤC HỒI VÀ LÀM DỊU DA NHẠY CẢM 40ML,Kem dưỡng ẩm Secalia DS Isispharma phục hồi và làm dịu da nhạy cảm (40ml),duoc-my-pham/kem-duong-am-secalia-ds-isispharma-phuc-hoi-va-lam-diu-da-nhay-cam-40-ml.html,264000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/secallia_a38458d95f.jpg,"Aqua , Cetearyl Ethylhexanoate , Butylene glycol , Squalane , Plukenetia Volubilis Seed Oil , C20-22 Alkyl Phosphate , C20-22 Alcohols , Arachidyl alcohol , Butyrospermum Parkii (Shea) Butter , Trehalose , PENTAERYTHRITYL DISTEARATE , Phenoxyethanol , Behenyl alcohol , Polyacrylate-13 , triethanolamine , Peg-5 Pentaerythrityl Ether , Arachidyl Glucoside , Polyisobutene , Ethyl-hexylglycerin , Glycine Soja Sterols , Helianthus Annuus (Sunflower) Seed Oil , Polysorbate 20 , Tetrasodium EDTA , Sorbitan Isostearate , Rosmarinus Officinalis Leaf Extract , Tocopherol ",,ISIS PHARMA,Tuýp,"Dược mỹ phẩm | Giải pháp làn da | Dưỡng da bị khô, thiếu ẩm",duoc-my-pham | duoc-my-pham/giai-phap-lan-da | duoc-my-pham/da-bi-kho-thieu-am,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-am-secalia-ds-isispharma-phuc-hoi-va-lam-diu-da-nhay-cam-40-ml.html,duoc-my-pham,400
477,00042342,"KEM DƯỠNG ẨM, LÀM DỊU NGỨA CHO DA KHÔ HOẶC DA CHÀM CỦA TRẺ SƠ SINH VÀ TRẺ NHỎ MUSTELA STELATOPIA+ LIPID-REPLENISHING CREAM ANTI-ITCHING 150ML","Kem dưỡng ẩm Stelatopia+ Lipid-Replenishing Mustela 150ml làm dịu ngứa cho da khô, da chàm của trẻ sơ sinh",duoc-my-pham/kem-duong-am-lam-diu-ngua-cho-da-kho-hoac-da-cham-cua-tre-so-sinh-va-tre-nho-mustela-stelatopia-lipid-replenishing-cream-anti-itching-150-ml.html,670000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/mustela_stelatopia_lipid_replenishing_cream_150ml_2dca0522ac2e4d46bc71b213ed743181_master_448e56606f.webp,"Aqua , Helianthus Annuus Seed Oil , Glycerin , Caprylic/capric triglycerides , Butyrospermum Parkii (Shea) Butter , C10-18 Triglycerides , Sucrose Stearate , Helianthus Annuus Seed Oil Unsaponifiables , Persea Gratissima oil , Alpha-glucan- Oligosaccharide , Bentonite , Glyceryl Caprylate , Xanthan gum , Sodium benzoate , Sodium Stearoyl Glutamate , Citric Acid , Tocopherol ",,MUSTELA,Hộp,Dược mỹ phẩm | Chăm sóc cơ thể,duoc-my-pham | duoc-my-pham/cham-soc-co-the,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-am-lam-diu-ngua-cho-da-kho-hoac-da-cham-cua-tre-so-sinh-va-tre-nho-mustela-stelatopia-lipid-replenishing-cream-anti-itching-150-ml.html,duoc-my-pham,400
478,00041068,CANOVA ACNELL 50+ - REPLENISHING CREAM 50ML - KEM NGỪA MỤN BAN NGÀY,"Kem ngừa mụn ban ngày Canova Acnell 50+ giúp chăm sóc và dưỡng ẩm cho da bị mụn, da kích ứng và da nhạy cảm (50ml)",duoc-my-pham/canova-acnell-50-replenishing-cream-50-ml-kem-ngua-mun-ban-ngay.html,545000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04245_bb2bf36ca9.jpg,"Aqua , ethylhexyl methoxycinnamate , Diethylamino hydroxybenzoyl hexyl benzoate , Ethylhexyl Salicylate , Alcohol Denat , Ethylhexyl Triazone , Methylene Bis-Benzotriazolyl ",Kem bôi da,Sifarma,Hộp,Dược mỹ phẩm | Chăm sóc da mặt,duoc-my-pham | duoc-my-pham/cham-soc-da-mat,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/canova-acnell-50-replenishing-cream-50-ml-kem-ngua-mun-ban-ngay.html,duoc-my-pham,400
479,00040633,BABY SEBAMED GENTLE WASH PH5.5 KỲ PHONG 200ML,Sữa tắm gội dịu nhẹ toàn thân Baby Sebamed Gentle Wash pH5.5 giúp làm sạch bụi bẩn bám trên da bé (200ml),duoc-my-pham/baby-sebamed-gentle-wash-ph-5-5-ky-phong-200-ml.html,239000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04011_7003b1ec97.jpg,"Aqua , Decyl glucoside , PEG-7 Glyceryl Cocoate , Disodium Laureth Sulfosuccinate , Sodium Laureth-6 Carboxylate , Peg-120 Methyl Glucose Dioleate , Allantoin , Squalane , Magnesium sulfate , Sodium hydroxide , Parfum , Benzyl alcohol , Phenoxyethanol , Sodium benzoate ",,Sebamed,Chai,"Dược mỹ phẩm | Chăm sóc cơ thể | Sữa tắm, xà bông",duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/sua-tam-xa-bong,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/baby-sebamed-gentle-wash-ph-5-5-ky-phong-200-ml.html,duoc-my-pham,400
480,00040184,SỮA TẮM RỬA MẶT KHÔNG XÀ PHÒNG LÀM SẠCH CHO DA NHẠY CẢM SOFT SHOWER STANHOME 740ML,"Sữa tắm, rửa mặt không xà phòng Stanhome Soft Shower Gel 740ml dành cho da nhạy cảm",duoc-my-pham/sua-tam-rua-mat-khong-xa-phong-lam-sach-cho-da-nhay-cam-soft-shower-stanhome-740-ml.html,529000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/soft_shower_9d9d58e61a.jpg,"Aqua , Cocamido Propyl Belaine , Glycerin , Sodium Lauroyl Sarcosinate , Parfum (Fragrance) , Benzoic Acid , Potassium sorbate , Citric Acid ",,Stanhome,Chai,"Dược mỹ phẩm | Chăm sóc cơ thể | Sữa tắm, xà bông",duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/sua-tam-xa-bong,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-tam-rua-mat-khong-xa-phong-lam-sach-cho-da-nhay-cam-soft-shower-stanhome-740-ml.html,duoc-my-pham,400
481,00039952,"KEM BÔI ĐA NĂNG PURE PAW PAW OINTMENT 25G HƯƠNG DÂU - AUSTRALIA - DƯỠNG ẨM, GIẢM NỨT NẺ, TRỊ BỎNG, CÔN TRÙNG CẮN","Kem Pure Paw Paw Ointment hương dâu giúp dưỡng ẩm, giảm nứt nẻ, côn trùng cắn (25g)",duoc-my-pham/kem-boi-da-nang-pure-paw-paw-ointment-25-g-huong-dau-australia-duong-am-giam-nut-ne-tri-bong-con-trung-can.html,110000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09375_4ee1526a65.jpg,"Petrolatum , Carica Papaya fruit extract , Potassium sorbate , Cera alba , Sodium benzoate , Strawberry Flavor ",,PURE PAW PAW,Tuýp x 25g,Dược mỹ phẩm | Chăm sóc cơ thể,duoc-my-pham | duoc-my-pham/cham-soc-co-the,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-boi-da-nang-pure-paw-paw-ointment-25-g-huong-dau-australia-duong-am-giam-nut-ne-tri-bong-con-trung-can.html,duoc-my-pham,400
482,00039751,NEOTONE GEL ISISPHARMA 40ML,"Gel Neotone IsisPharma làm sạch da êm dịu, giúp da trắng sáng (40ml)",duoc-my-pham/neotone-gel-isispharma-40-ml.html,169000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00039751_1_6514f9a1d5.jpg,"Aqua , Sodium cocoamphoacetate , Peg-40 glyceryl cocoate , acrylates/C10-30 alkyl acrylate crosspolymer , Peg-200 Hydrogenated Glyceryl Palmate , Silica , Pentylene Glycol , Sodium coceth sulfate , Xylitylglucoside , PEG-7 Glyceryl Cocoate , Xanthan gum , Anhydroxylitol , Jojoba Esters , Sodium hydroxide , Sodium benzoate , Glycolic acid , Salicylic acid , Chlorphenesin , Xylitol , Sodium lauroyl oat amino acids , Ascorbyl Tetraisopalmitate , Parfum (Fragrance) , Disodium EDTA , Caprylyl glycol , Glycyrrhiza Glabra (Licorice) Root Extract , Tocopherol , Aspergillus ferment , CI 74160 , Glycine Soja (Soybean) Oil , Ethoxydiglycol , CI 42090 (BLUE 1) , Sorbic Acid ",Gel,ISIS PHARMA,Hộp 1 Tuýp,"Dược mỹ phẩm | Chăm sóc da mặt | Sữa rửa mặt (Kem, gel, sữa)",duoc-my-pham | duoc-my-pham/cham-soc-da-mat | duoc-my-pham/sua-rua-mat-kem-gel-sua,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/neotone-gel-isispharma-40-ml.html,duoc-my-pham,400
483,00039736,"DẦU GỘI RUDONDO NEW QUANG XANH GIẢM NẤM, KIỂM SOÁT DẦU NHỜN 120ML","Dầu gội Rudondo New Quang Xanh giảm nấm, kiểm soát dầu nhờn (120ml)",duoc-my-pham/dau-goi-giam-nam-dau-nhon-rudondo-new-quang-xanh-120-ml.html,120000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04320_aa3883af28.jpg,Ketoconazole 1.8%,,Quang Xanh,Chai x 120ml,Dược mỹ phẩm | Chăm sóc tóc - da đầu | Dầu gội giúp giảm nấm và ngứa da đầu,duoc-my-pham | duoc-my-pham/cham-soc-toc-da-dau | duoc-my-pham/dau-goi-tri-nam,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-goi-giam-nam-dau-nhon-rudondo-new-quang-xanh-120-ml.html,duoc-my-pham,400
484,00039547,AUVI NATURE AV4 INTIMATE WASH 150ML,"Gel vệ sinh phụ nữ Auvi Nature AV4 Intimate Wash 150ml giúp làm sạch vùng kín, giảm viêm và ngứa",duoc-my-pham/auvi-nature-av-4-intimate-wash-150-ml.html,198000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00039547_a23055e41b.jpg,"Purified water , Acid lactic , Sodium laurilsulfate , Cocamido Propyl Belaine , Sodium Chloride , Sodium benzoate , Potassi Sorbate , Chamomilla Recutita (Matricaria) Flower , Fragrance , licorice root extract , Lavender , Lactobacillus ",Gel,Auvi Nature,Tuýp,Dược mỹ phẩm | Chăm sóc cơ thể,duoc-my-pham | duoc-my-pham/cham-soc-co-the,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/auvi-nature-av-4-intimate-wash-150-ml.html,duoc-my-pham,400
485,00039306,"KEM BÔI CERADAN ADVANCED MOISTURISING SKIN BARRIER CREAM DƯỠNG ẨM SÂU, PHỤC HỒI LỚP HÀNG RÀO DA 30G","Kem bôi Ceradan Advanced Moisturising Skin Barrier Cream dưỡng ẩm sâu, phục hồi lớp hàng rào da (30g)",duoc-my-pham/ceradan-advanced-moisturing-skin-barrier-cream-hyphens-30-g.html,308000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04860_5f7cfef76d.jpg,Aqua/ Water ,Dạng kem,Ceradan,Hộp x 30g,"Dược mỹ phẩm | Chăm sóc cơ thể | Sữa dưỡng thể, kem dưỡng thể",duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/duong-the,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/ceradan-advanced-moisturing-skin-barrier-cream-hyphens-30-g.html,duoc-my-pham,400
486,00038920,KEM MỜ NÁM CANOVA 8+2 LIGHTENING CREAM 50ML,Kem mờ nám Canova 8+2 Sifarma hỗ trợ cải thiện tăng sắc tố da (50ml),duoc-my-pham/kem-mo-nam-canova-8-2-lightening-cream-50-ml.html,750000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04296_035e4dc2df.jpg,"Aqua , C12-15 Alkyl Benzoate , Glycolic acid , Glycerin , Steareth-2 , Cetyl alcohol , Steareth-21 , Urea , Kojic Dipalmitate , Cetearyl Alcohol ",Dạng kem,Sifarma,Hộp x 50ml,Dược mỹ phẩm | Giải pháp làn da,duoc-my-pham | duoc-my-pham/giai-phap-lan-da,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-mo-nam-canova-8-2-lightening-cream-50-ml.html,duoc-my-pham,400
487,00503866,SỮA TẮM DƯỠNG ẨM CHO DA KHÔ ATO WASH MTGPHARM 150ML,Sữa tắm dưỡng ẩm cho da khô Ato Wash MTGpharm 150ml Cocorang Palm (tuýp),duoc-my-pham/sua-tam-duong-am-cho-da-kho-ato-wash-mtgpharm-150-ml.html,231000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/atowash_1_21e5394725.jpg,"Ceramide , Hyaluronic acid , Lipid sinh lý , Glycerin , Panthenol ",Dung dịch,COCORANG PALM,Tuýp,"Dược mỹ phẩm | Chăm sóc cơ thể | Sữa tắm, xà bông",duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/sua-tam-xa-bong,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-tam-duong-am-cho-da-kho-ato-wash-mtgpharm-150-ml.html,duoc-my-pham,400
488,00503572,CHỐNG NẮNG DƯỠNG ẨM DẠNG GEL CHO MẶT VÀ TOÀN THÂN SENKA PERFECT UV GEL N SPF50+ PA++++ 80ML,Gel sữa chống nắng Senka Perfect UV Gel N SPF 50+ PA++++ dành cho mặt và toàn thân (80ml),duoc-my-pham/chong-nang-duong-am-senka-perfect-uv-gel-37899.html,229000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00503572_chong_nang_duong_am_dang_gel_cho_mat_va_toan_than_senka_perfect_uv_gel_n_spf50_pa_80ml_6973_6412_large_695a17c2ed.jpg,"Potassium sorbate , Sericin , SODIUM ACETYLATED HYALURONATE , Sodium hyaluronate , Oryza Sativa (Rice) Germ Oil , PEG/PPG-14/7 Dimethyl Ether , Honey , Isopropyl Alcohol , Sodium Citrate , Sodium Metabisulfite , HYDROXYPROPYL METHYLCELLULOSE STEAROXY ETHER , DISTEARYLDIMONIUM CHLORIDE , Disodium EDTA , Citrus Aurantium Dulcis (Orange) Fruit Extract , Tocopherols , BHT , Citric Acid , SUCCINOGLYCAN , PEG-100 HYDROGENATED CASTOR OIL , SORBITAN SESQUIISOSTEARATE , DIMETHYLACRYLAMIDE , Phenoxyethanol , ISOSTEARIC ACID , PPG-17 , Silica , Ethylhexyl Triazone , PEG-60 Hydrogenated castor oil , Bis-ethylhexyloxyphenol Methoxyphenyl Triazine , Hydrated silica , Glycerin , Dimethicone , Alcohol Denat , ethylhexyl methoxycinnamate , Butylene glycol , Zinc oxide , Cyclopentasiloxane , Aqua/ Water ",Nhũ tương (Gel),Senka,Tuýp x 80ml,Dược mỹ phẩm | Chăm sóc cơ thể | Chống nắng toàn thân,duoc-my-pham | duoc-my-pham/cham-soc-co-the | duoc-my-pham/chong-nang-toan-than,True,True,20,0,https://nhathuoclongchau.com.vn/duoc-my-pham/chong-nang-duong-am-senka-perfect-uv-gel-37899.html,duoc-my-pham,400
